snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Oil,PV,SCGT,Wind,Wind offshore,demand
2030-01-03 15:00:00,58.1939851592,9.8803837479,121.20692257,48.4757070187,62.8816790417,0.0,0.0,16.0035077043,565.935111376,1.23905260128,0.0,6141.452035616767
2030-01-03 16:00:00,58.1939851592,9.82977930089,121.20692257,48.2274285702,62.8816790417,0.0,0.0,0.0,565.935111376,1.24709723635,0.0,6422.3108482316775
2030-01-03 17:00:00,58.1939851592,9.92362919992,121.20692257,48.6878803427,62.8816790417,0.0,0.0,0.0,565.935111376,1.26145461687,0.0,6620.8358980876865
2030-01-03 18:00:00,58.1939851592,9.60676611093,121.20692257,47.1332684309,62.8816790417,0.0,0.0,0.0,565.935111376,1.30554511684,0.0,6602.6271393782845
2030-01-03 19:00:00,58.1939851592,9.67707141916,121.20692257,47.4782043778,62.8816790417,0.0,0.0,0.0,565.935111376,1.39577733385,0.0,6413.403234084993
2030-01-03 20:00:00,58.1939851592,9.62591487281,121.20692257,47.2272171878,62.8816790417,0.0,0.0,0.0,565.935111376,1.43767665437,0.0,6072.174319383957
2030-01-03 21:00:00,58.1939851592,9.62676049332,121.20692257,47.2313660198,62.8816790417,0.0,0.0,0.0,0.0,1.45834636531,0.0,5626.330947911927
2030-01-03 22:00:00,58.1939851592,9.6640586474,121.20692257,47.4143603686,62.8816790417,0.0,0.0,0.0,0.0,1.45390165731,0.0,5083.767454355596
2030-01-03 23:00:00,58.1939851592,9.69285167622,121.20692257,47.5556263826,62.8816790417,0.0,0.0,0.0,0.0,1.46528087676,0.0,4615.764884228604
2030-01-04 00:00:00,58.1939851592,9.65945316051,121.20692257,47.3917646639,62.8816790417,0.0,0.0,0.0,0.0,1.46209441981,0.0,4512.473376901944
2030-01-04 01:00:00,58.1939851592,9.67336047297,121.20692257,47.4599975202,62.8816790417,0.0,0.0,0.0,0.0,1.39910727139,0.0,4386.6974560754725
2030-01-04 02:00:00,58.1939851592,9.67391956091,121.20692257,47.4627405496,62.8816790417,0.0,0.0,0.0,0.0,1.35094335795,0.0,4226.942924628933
2030-01-04 03:00:00,58.1939851592,9.66524670927,121.20692257,47.420189306,62.8816790417,0.0,0.0,0.0,0.0,1.29597383077,0.0,4092.685646093932
2030-01-04 04:00:00,58.1939851592,9.6993510735,121.20692257,47.5875140994,62.8816790417,0.0,0.0,0.0,0.0,1.26463695527,0.0,4019.1834094802807
2030-01-04 05:00:00,58.1939851592,9.70683586327,121.20692257,47.6242364054,62.8816790417,0.0,0.0,0.0,0.0,1.21728924689,0.0,4172.470051729426
2030-01-04 06:00:00,58.1939851592,9.70272656693,121.20692257,47.6040751394,62.8816790417,0.0,0.0,0.0,0.0,1.14994872395,0.0,4620.254485388645
2030-01-04 07:00:00,58.1939851592,9.01939531163,121.20692257,44.2514760325,62.8816790417,0.0,0.0,0.0,0.0,1.10086337367,0.0,5156.344771768987
2030-01-04 08:00:00,58.1939851592,9.63126115122,121.20692257,47.2534474065,62.8816790417,0.0,0.0,0.0,0.0,1.04520005428,0.0,5611.728187765234
2030-01-04 09:00:00,58.1939851592,10.0283533593,121.20692257,49.2016840369,62.8816790417,0.0,0.0,4.71640132511,300.36129106481894,0.996149758029,0.0,5981.670096126698
