snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,Hydro,Nuclear,PV,SCGT,SCGT_CHP,Wind,Wind offshore,demand
2030-12-10 10:00:00,55.1867269055,11.5556367739,349.367618054,15.9836808685,2.98564353422,0.0,100.584534553,0.0,0.0,32.8063734023,50.5952494654,1879.2631612051857
2030-12-10 11:00:00,55.1867269055,11.4545169644,349.367618054,15.8438126124,2.98564353422,0.0,145.132814939,0.0,0.0,26.8962064595,50.4325205026,1881.1926584959758
2030-12-10 12:00:00,55.1867269055,10.7685775157,349.367618054,14.8950256734,2.98564353422,0.0,156.665173883,0.0,0.0,22.6170786831,50.8815080678,1870.8115215058344
2030-12-10 13:00:00,55.1867269055,8.6905524783,349.367618054,12.0207150936,2.98564353422,0.0,140.888506611,0.0,0.0,20.1308577248,52.1102383877,1854.9161218274635
2030-12-10 14:00:00,55.1867269055,10.9977939309,349.367618054,15.212076313,2.98564353422,0.0,106.625923224,0.0,0.0,19.0206541425,55.4760644344,1852.6754775653142
2030-12-10 15:00:00,55.1867269055,9.23472558101,349.367618054,12.7734117543,2.98564353422,0.0,44.8126555519,0.0,0.0,17.8086998508,59.4800920793,1905.8769044595647
2030-12-10 16:00:00,55.1867269055,11.0854339776,349.367618054,15.3332994498,2.98564353422,0.0,0.0,57.6415391216,0.0,16.2309715892,61.5241006552,2014.2142020397569
2030-12-10 17:00:00,55.1867269055,11.5057331549,349.367618054,15.9146545105,2.98564353422,0.0,0.0,0.0,0.0,15.2198009768,61.4854699808,2062.7232092736563
2030-12-10 18:00:00,55.1867269055,11.4438436865,349.367618054,15.8290494045,2.98564353422,0.0,0.0,57.6415391216,0.0,16.4469898135,61.8611009156,2031.1092774857443
2030-12-10 19:00:00,55.1867269055,10.8161841348,349.367618054,14.9608748361,2.98564353422,0.0,0.0,0.0,0.0,17.4009929281,64.0764633556,1958.6779060734962
2030-12-10 20:00:00,55.1867269055,9.20525317199,349.367618054,12.7326457117,2.98564353422,0.0,0.0,0.0,0.0,18.2522278707,67.0988041476,1856.6186833085883
2030-12-10 21:00:00,55.1867269055,8.38194276435,349.367618054,11.5938481648,2.98564353422,0.0,0.0,0.0,0.0,19.5929871266,70.3760269961,1706.6291939152914
2030-12-10 22:00:00,55.1867269055,6.68594508566,349.367618054,9.24795531781,2.98564353422,0.0,0.0,0.0,0.0,19.0953364483,72.0099327327,1508.8579535670224
2030-12-10 23:00:00,55.1867269055,4.77062708924,349.367618054,6.59870004823,2.98564353422,0.0,0.0,0.0,0.0,19.1406295642,71.0202911744,1347.3631443688782
2030-12-11 00:00:00,55.1867269055,4.03357507414,349.367618054,5.57921454317,2.98564353422,0.0,0.0,0.0,0.0,18.6782630366,70.6081983958,1361.9352947328377
2030-12-11 01:00:00,55.1867269055,2.84564614946,349.367618054,3.93607905888,2.98564353422,0.0,0.0,0.0,0.0,18.1621066921,70.4498002241,1328.6881731227895
2030-12-11 02:00:00,55.1867269055,2.67545227033,349.367618054,3.70066800339,2.98564353422,0.0,0.0,0.0,0.0,18.581364731,68.8763446481,1284.884494710131
2030-12-11 03:00:00,55.1867269055,2.8191097554,349.367618054,3.89937409295,2.98564353422,0.0,0.0,0.0,0.0,19.2493488534,69.5503833164,1251.2558892988275
2030-12-11 04:00:00,55.1867269055,2.66769773669,349.367618054,3.68994198341,2.98564353422,0.0,0.0,0.0,0.0,20.7947960762,70.4948564082,1241.3953413670092
2030-12-11 05:00:00,55.1867269055,3.17029168632,349.367618054,4.38512663264,2.98564353422,0.0,0.0,0.0,0.0,24.0104407242,72.298808902,1330.256455201385
