snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,PV,SCGT,Wind,Wind offshore,demand
2030-06-05 16:00:00,214.262816583,15.4532956825,156.957433553,13.5967583941,1947.2359943249999,0.0577755610487,1908.30401319,361.838151312,0.0,75.0775253532,17.3490475756,3624.910778209067
2030-06-05 17:00:00,214.262816583,16.0820189874,156.957433553,14.1499477622,1947.2359943249999,0.0577755610487,1908.30401319,250.896888817,0.0,85.0853173809,36.9422663496,3615.68732318986
2030-06-05 18:00:00,214.262816583,16.2169225691,156.957433553,14.2686442167,1947.2359943249999,0.0577755610487,1908.30401319,134.932781096,0.0,94.2976977592,58.6776334867,3605.115447721809
2030-06-05 19:00:00,214.262816583,16.1102428069,156.957433553,14.1747808115,0.0,0.0577755610487,1908.30401319,49.0963417586,0.0,106.776671863,76.6682133255,3542.5388236249714
2030-06-05 20:00:00,214.262816583,16.0622817373,156.957433553,14.1325817176,1947.2359943249999,0.0577755610487,1908.30401319,0.829393107379,0.0,100.068262655,96.7271043022,3389.7436604395493
2030-06-05 21:00:00,214.262816583,16.6490054887,156.957433553,14.6488172997,1947.2359943249999,0.0577755610487,1908.30401319,0.0,0.0,104.066338269,125.38087804,3130.790034129783
2030-06-05 22:00:00,214.262816583,15.1696829027,156.957433553,13.3472184563,0.0,0.0577755610487,1908.30401319,0.0,0.0,115.971133974,150.49474915,2791.339059061504
2030-06-05 23:00:00,214.262816583,13.2085084494,156.957433553,11.6216567535,0.0,0.0577755610487,1908.30401319,0.0,0.0,109.710116351,157.585871496,2556.187433902115
2030-06-06 00:00:00,214.262816583,12.2344953257,156.957433553,10.7646602016,0.0,0.0577755610487,1908.30401319,0.0,0.0,102.554652574,149.911906741,2482.8896419123503
2030-06-06 01:00:00,214.262816583,11.482657001,156.957433553,10.1031466797,0.0,0.0577755610487,1908.30401319,0.0,0.0,95.2486783376,161.577451201,2442.7587113700715
2030-06-06 02:00:00,214.262816583,11.5244922019,156.957433553,10.1399558582,1062.7887522355347,0.0577755610487,1908.30401319,0.0,0.0,89.8469480146,179.422884403,2396.82058718389
2030-06-06 03:00:00,214.262816583,11.5597532998,156.957433553,10.1709807372,0.0,0.0577755610487,1908.30401319,0.0,0.0,91.2562175403,190.043090638,2376.6751237077224
2030-06-06 04:00:00,214.262816583,11.6239852743,156.957433553,10.2274959723,0.0,0.0577755610487,1908.30401319,0.0278093589356,0.0,97.359909681,187.05209102,2447.245934631004
2030-06-06 05:00:00,214.262816583,15.6043207578,156.957433553,13.7296395284,0.0,0.0577755610487,1908.30401319,34.2137364947,0.0,100.806950906,189.977115943,2800.7382847847166
2030-06-06 06:00:00,214.262816583,16.8834320251,156.957433553,14.8550801606,1947.2359943249999,0.0577755610487,1908.30401319,94.9256213754,0.0,102.083599307,205.812367522,3278.8565710200855
2030-06-06 07:00:00,214.262816583,17.9895397956,156.957433553,15.8283016936,1947.2359943249999,0.0577755610487,1908.30401319,165.596437891,0.0,123.238464635,219.226155805,3553.8577245850497
2030-06-06 08:00:00,214.262816583,18.9728164281,156.957433553,16.6934488493,1947.2359943249999,0.0577755610487,1908.30401319,253.066243715,0.0,124.055247942,220.928446435,3674.3860061295563
2030-06-06 09:00:00,214.262816583,15.1295061687,156.957433553,13.3118684988,1947.2359943249999,0.0577755610487,1908.30401319,348.614211247,0.0,125.506026978,218.393316016,3716.2481654327694
2030-06-06 10:00:00,214.262816583,17.4195351834,156.957433553,15.3267766367,0.0,0.0577755610487,1908.30401319,461.991360646,0.0,109.500668391,164.494823578,3749.553615319953
2030-06-06 11:00:00,214.262816583,18.9716360778,156.957433553,16.6924103046,1947.2359943249999,0.0577755610487,1908.30401319,573.61407613,0.0,101.586537994,152.166034405,3763.4073889809183
