snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,Oil,PV,SCGT,Wind,Wind offshore,demand
2030-12-19 19:00:00,127.242403639,11.832600263,188.384000266,23.1932141745,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,3898.03149296,2622.87521194,4494.8398509758235
2030-12-19 20:00:00,127.242403639,9.99963142145,188.384000266,19.6003911287,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,3947.86764119,2900.26588531,4239.667887495686
2030-12-19 21:00:00,127.242403639,9.47288093678,188.384000266,18.5679015207,0.0,603.821391268,1911.48982958,0.0,0.0,0.0,4148.23500777,3334.80097251,3889.540326992478
2030-12-19 22:00:00,127.242403639,7.36940558988,188.384000266,14.4448556012,0.0,603.821391268,1911.48982958,0.0,0.0,0.0,4211.7560748,3585.77831609,3461.2460005950447
2030-12-19 23:00:00,127.242403639,5.22557614314,188.384000266,10.2427111522,0.0,603.821391268,1911.48982958,0.0,0.0,0.0,4080.5395592,3582.16443956,3103.5779735813085
2030-12-20 00:00:00,127.242403639,6.80871653947,188.384000266,13.3458426249,0.0,603.821391268,1911.48982958,0.0,0.0,0.0,4115.92998613,3317.87906469,3186.478751064773
2030-12-20 01:00:00,127.242403639,8.95910466609,188.384000266,17.5608428168,0.0,603.821391268,1911.48982958,0.0,0.0,0.0,4107.14880252,3095.19044566,3117.177267372047
2030-12-20 02:00:00,127.242403639,8.51768208616,188.384000266,16.6956054041,0.0,603.821391268,1911.48982958,0.0,0.0,0.0,4027.77663667,3179.79762654,3014.112784511494
2030-12-20 03:00:00,127.242403639,7.90996313676,188.384000266,15.5044085886,0.0,603.821391268,1911.48982958,0.0,0.0,0.0,3760.70765761,3080.89240502,2935.5777209112293
2030-12-20 04:00:00,127.242403639,5.59762506741,188.384000266,10.9719684745,0.0,603.821391268,1911.48982958,0.0,0.0,0.0,3416.77517102,3008.97639635,2916.612633158096
