snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,Oil,PV,SCGT,Wind,Wind offshore,demand
2030-09-25 20:00:00,129.891161329,9.85588593626,102.310579863,7.27569476303,0.0,4.20113163825,0.0,0.0,0.0,0.0,211.156133124,0.0,3066.765177654932
2030-09-25 21:00:00,129.891161329,4.83238140451,102.310579863,3.56730306186,0.0,4.20113163825,0.0,0.0,0.0,0.0,205.054176989,0.0,2773.0710719397957
2030-09-25 22:00:00,129.891161329,4.04038936003,102.310579863,2.98264812494,0.0,4.20113163825,0.0,0.0,0.0,0.0,188.019413958,0.0,2436.256267305274
2030-09-25 23:00:00,129.891161329,3.93216246648,102.310579863,2.90275415622,0.0,4.20113163825,0.0,0.0,0.0,0.0,182.556907065,0.0,2211.734728164247
2030-09-26 00:00:00,129.891161329,4.09101453185,102.310579863,3.02002003649,0.0,4.20113163825,0.0,0.0,0.0,0.0,178.881038015,0.0,2134.3653495156223
2030-09-26 01:00:00,129.891161329,4.0903006103,102.310579863,3.01949301382,0.0,4.20113163825,0.0,0.0,0.0,0.0,171.997141584,0.0,2111.4361251057744
2030-09-26 02:00:00,129.891161329,3.72441129279,102.310579863,2.74939055845,0.0,4.20113163825,0.0,0.0,0.0,0.0,164.260388046,0.0,2065.9362694283886
2030-09-26 03:00:00,129.891161329,4.03390080713,102.310579863,2.97785822267,0.0,4.20113163825,0.0,0.0,0.0,0.0,153.735328004,0.0,2050.705670569539
2030-09-26 04:00:00,129.891161329,3.83290025882,102.310579863,2.82947799119,0.0,4.20113163825,0.0,0.0,0.0,0.0,143.574988926,0.0,2143.63035442026
2030-09-26 05:00:00,129.891161329,5.68378256707,102.310579863,4.19581429056,0.0,4.20113163825,0.0,0.0,0.0,0.0,137.510624219,0.0,2527.1874464022417
2030-09-26 06:00:00,129.891161329,9.36010807992,102.310579863,6.90970753709,0.0,4.20113163825,0.0,0.0,0.0,0.0,136.719284307,0.0,3010.006053659473
2030-09-26 07:00:00,129.891161329,9.88100874556,102.310579863,7.29424062417,878.7794826516599,4.20113163825,0.0,0.0,263.022902725,0.0,133.585921946,0.0,3198.1549188524655
2030-09-26 08:00:00,129.891161329,9.38162513349,102.310579863,6.92559160017,0.0,4.20113163825,0.0,0.0,786.122672171,0.0,144.419761601,0.0,3227.741381958566
2030-09-26 09:00:00,129.891161329,8.37619765381,102.310579863,6.18337689763,0.0,4.20113163825,0.0,0.0,1258.4600611,0.0,147.019073289,0.0,3199.5728537952914
2030-09-26 10:00:00,129.891161329,5.62973237917,102.310579863,4.15591400441,0.0,4.20113163825,0.0,0.0,1613.04943131,0.0,139.437906023,0.0,3184.873063826221
2030-09-26 11:00:00,129.891161329,6.57754910013,102.310579863,4.85559997862,0.0,4.20113163825,0.0,0.0,1785.73974543,0.0,137.783550535,0.0,3174.046484412584
2030-09-26 12:00:00,129.891161329,5.71165261882,102.310579863,4.21638818831,0.0,4.20113163825,0.0,0.0,1815.34384096,0.0,137.521006785,0.0,3116.434879822821
2030-09-26 13:00:00,129.891161329,5.84436973295,102.310579863,4.31436103606,0.0,4.20113163825,0.0,0.0,1803.26561438,0.0,141.713098471,0.0,3088.9693762967963
2030-09-26 14:00:00,129.891161329,5.25948723645,102.310579863,3.88259604362,0.0,4.20113163825,0.0,0.0,1662.90869069,0.0,151.081385723,0.0,3067.564299185042
