snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,Oil,PV,SCGT,SCGT_CHP,Wind,Wind offshore
2030-04-26 01:00:00,0.0,0.0,0.0,0.0,3499.877374775464,685.8999999994867,3895.00000001,0.0,0.0,0.0,0.0,1552.38267281404,14083.807041901
2030-04-26 02:00:00,0.0,0.0,0.0,0.0,5116.398498134869,685.8999999994867,3895.00000001,0.0,0.0,0.0,0.0,1520.053763401545,12615.8875951421
2030-04-26 03:00:00,0.0,0.0,0.0,0.0,4878.570122902521,685.8999999994867,3895.00000001,0.0,0.0,0.0,0.0,1444.296026297735,11018.2947147752
2030-04-26 04:00:00,0.0,0.0,0.0,0.0,5992.9765073172775,685.8999999994867,3895.00000001,0.0,0.0,0.0,0.0,1352.4886148955288,10013.1825668807
2030-04-26 05:00:00,0.0,0.0,0.0,0.0,11885.46347130376,685.8999999994867,3895.00000001,0.0,0.0,0.0,0.0,1359.996380601207,8911.1307701977
2030-04-26 06:00:00,0.0,0.0,0.0,0.0,16621.191406073798,685.8999999994867,3895.00000001,0.0,1948.5636067978,0.0,0.0,1420.535070312864,7790.7983342432
2030-04-26 07:00:00,0.0,0.0,0.0,0.0,8777.05797440535,685.8999999994867,3895.00000001,0.0,10156.4232227842,0.0,0.0,1548.231670240767,7373.3197504933
2030-04-26 08:00:00,0.0,0.0,0.0,0.0,1811.9293529340562,685.8999999994867,3895.00000001,0.0,19499.280303674,0.0,0.0,2275.85367166365,7097.302852799599
2030-04-26 09:00:00,0.0,0.0,0.0,0.0,0.0,4.02492714709,1787.5189374558472,0.0,25285.600352545,0.0,0.0,3169.42986214525,6311.1478254514
2030-04-26 10:00:00,0.0,0.0,0.0,0.0,0.0,8.22605878534,1640.0,0.0,27633.947477576,0.0,0.0,4021.3607294555904,4813.140420141701
2030-04-26 11:00:00,0.0,0.0,0.0,0.0,0.0,79.03518963621799,2408.609125895,0.0,28872.829273903,0.0,0.0,5534.83858304407,5032.3126462268
2030-04-26 12:00:00,0.0,0.0,0.0,0.0,0.0,71.24756691225801,2328.1280412904807,0.0,30064.275880987,0.0,0.0,6938.55643300656,4913.4398924107
2030-04-26 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,30239.633651725,0.0,0.0,8399.16697318692,5887.33551491
2030-04-26 14:00:00,0.0,0.0,0.0,0.0,0.0,9.192746308758,1640.0,0.0,27843.039490583,0.0,0.0,8563.620673416961,7127.9865575675
2030-04-26 15:00:00,0.0,0.0,0.0,0.0,0.0,260.8912853369991,1640.0,0.0,22359.465375001,0.0,0.0,9158.56611543686,7838.1159275424
2030-04-26 16:00:00,0.0,0.0,0.0,0.0,0.0,505.78228432565766,2021.0465749047376,0.0,15799.22059044,0.0,0.0,9206.30080843091,8248.2150297989
2030-04-26 17:00:00,0.0,0.0,0.0,0.0,0.0,78.0536815843967,3619.7407725149997,0.0,8926.560550519,0.0,0.0,9063.9605532413,9578.3235891811
2030-04-26 18:00:00,0.0,0.0,0.0,0.0,0.0,78.0536815843967,3151.184716884,0.0,2540.4143695566,0.0,0.0,9672.15261484301,10965.270419638298
2030-04-26 19:00:00,0.0,0.0,0.0,0.0,0.0,78.0536815843967,3151.184716884,0.0,53.138628963478,0.0,0.0,10257.62352839022,10288.76271614794
2030-04-26 20:00:00,0.0,0.0,0.0,0.0,0.0,78.0536815843967,3151.184716884,0.0,0.0,0.0,0.0,10958.298710387779,11188.8735208288
2030-04-26 21:00:00,0.0,0.0,0.0,0.0,0.0,78.0536815843967,3151.184716884,0.0,0.0,0.0,0.0,12398.70853876666,15445.534676517
2030-04-26 22:00:00,0.0,0.0,0.0,0.0,0.0,2.98564353422,1992.8902787840525,0.0,0.0,0.0,0.0,14524.51101059153,12221.725944476999
