snapshot,EN_East,EN_EastMidlands,EN_EastMidlands_Battery,EN_EastMidlands_OtherStorage,EN_East_Battery,EN_East_OtherStorage,EN_London,EN_London_Battery,EN_London_OtherStorage,EN_NorthEast,EN_NorthEast_Battery,EN_NorthEast_OtherStorage,EN_NorthWest,EN_NorthWest_Battery,EN_NorthWest_OtherStorage,EN_SouthEast,EN_SouthEast_Battery,EN_SouthEast_OtherStorage,EN_SouthWest,EN_SouthWest_Battery,EN_SouthWest_OtherStorage,EN_Wales,EN_Wales_Battery,EN_Wales_OtherStorage,EN_WestMidlands,EN_WestMidlands_Battery,EN_WestMidlands_OtherStorage,EN_Yorkshire,EN_Yorkshire_Battery,EN_Yorkshire_OtherStorage,NorthernIreland,NorthernIreland_Battery,NorthernIreland_OtherStorage,Scotland,Scotland_Battery,Scotland_OtherStorage
2030-02-20 11:00:00,261.9986520745274,1508.6354803667314,0.0,0.0,0.0,0.0,-5567.332778989646,0.0,0.0,-515.4879881012012,0.0,0.0,107.17478158972426,0.0,0.0,-3432.273762411007,0.0,0.0,1017.6107865693184,0.0,0.0,640.2512980937977,0.0,0.0,-2156.6316486529818,0.0,0.0,953.149903713012,0.0,0.0,500.0000000016919,0.0,0.0,6682.90527574713,0.0,0.0
2030-02-20 12:00:00,299.97137907315255,1335.874496357137,0.0,0.0,0.0,0.0,-5346.379080129367,0.0,0.0,-918.7879214939453,0.0,0.0,22.053322417771597,0.0,0.0,-2808.823927617814,0.0,0.0,523.6497463725138,0.0,0.0,1692.2348779881258,0.0,0.0,-2120.0589111149347,0.0,0.0,-46.73398183403515,0.0,0.0,500.0000000001701,0.0,0.0,6866.999999996218,0.0,0.0
2030-02-20 13:00:00,220.92505343645826,1136.4236972049666,0.0,0.0,0.0,0.0,-5254.497227312459,0.0,0.0,-527.9466088319666,0.0,0.0,-54.03909911116716,0.0,0.0,-3023.612115917902,0.0,0.0,876.4565642776452,0.0,0.0,1627.6752354722462,0.0,0.0,-3159.6705973882586,0.0,0.0,791.285098185178,0.0,0.0,499.99999999878673,0.0,0.0,6867.000000003664,0.0,0.0
2030-02-20 14:00:00,-68.40954428341911,1318.2568248334528,0.0,0.0,0.0,0.0,-5053.135419948765,0.0,0.0,-524.3611233290821,0.0,0.0,-420.6798260186547,0.0,0.0,-3166.3859665812392,0.0,0.0,668.7730534603102,0.0,0.0,1625.8328831672407,0.0,0.0,-2284.769234866142,0.0,0.0,537.8783535684302,0.0,0.0,500.00000000459954,0.0,0.0,6866.999999998061,0.0,0.0
2030-02-20 15:00:00,1191.7024495370188,2315.339361004281,0.0,0.0,0.0,0.0,-5197.399887015047,0.0,0.0,-676.7016998996169,0.0,0.0,15.13630170345823,0.0,0.0,-3767.150379706678,0.0,0.0,-674.5484448440698,0.0,0.0,1002.008977685552,0.0,0.0,-2602.0200066789625,0.0,0.0,1026.6333282168443,0.0,0.0,500.0000000025543,0.0,0.0,6867.0000000031505,0.0,0.0
2030-02-20 16:00:00,-1373.1972549748325,1077.035981912074,0.0,0.0,0.0,0.0,-5478.944497477752,0.0,0.0,-898.3862540121346,0.0,0.0,-1749.1623996828457,0.0,0.0,-1012.6607420779728,0.0,0.0,231.84603235763643,0.0,0.0,4615.952808188948,0.0,0.0,-3074.374334198152,0.0,0.0,294.89065995078954,0.0,0.0,499.9999999990139,0.0,0.0,6867.000000003137,0.0,0.0
2030-02-20 17:00:00,-179.40762298499112,3029.9860355703513,0.0,0.0,0.0,0.0,-5732.610644943482,0.0,0.0,-1087.6712935149533,0.0,0.0,-1356.911043971617,0.0,0.0,-1743.4987237022833,0.0,0.0,-614.0418518099898,0.0,0.0,4078.3000600988466,0.0,0.0,-3484.0124540277807,0.0,0.0,-277.13246071320236,0.0,0.0,500.00000000335035,0.0,0.0,6867.000000000566,0.0,0.0
2030-02-20 18:00:00,-305.135982596109,2849.6809542805663,0.0,0.0,0.0,0.0,-5846.04921618567,0.0,0.0,-663.5014888864757,0.0,0.0,-1495.4350147816726,0.0,0.0,-1892.132207652382,0.0,0.0,-984.3779115018115,0.0,0.0,4941.675728962987,0.0,0.0,-3567.2728080504908,0.0,0.0,-404.45205359294687,0.0,0.0,499.9999999962281,0.0,0.0,6866.999999995289,0.0,0.0
2030-02-20 19:00:00,-245.31132369895204,2828.842576711567,0.0,0.0,0.0,0.0,-5540.991192852177,0.0,0.0,-1096.9189760998634,0.0,0.0,-1468.6627665966598,0.0,0.0,-1796.3838104007664,0.0,0.0,-922.5464414331473,0.0,0.0,3938.68435067059,0.0,0.0,-3503.4278760005877,0.0,0.0,439.71545969050396,0.0,0.0,499.99999999913166,0.0,0.0,6867.000000003683,0.0,0.0
2030-02-20 20:00:00,-41.758145860876084,1079.9820201160987,0.0,0.0,0.0,0.0,-5397.49205061945,0.0,0.0,-1008.8663135099697,0.0,0.0,-1217.7764004308015,0.0,0.0,-1507.5134502515684,0.0,0.0,-740.9078471068601,0.0,0.0,4081.2970816906495,0.0,0.0,-2413.415684992879,0.0,0.0,-200.54920901221067,0.0,0.0,499.9999999969641,0.0,0.0,6866.999999999789,0.0,0.0
2030-02-20 21:00:00,249.5330714484994,-502.62477828517467,0.0,0.0,0.0,0.0,-5033.897935229477,0.0,0.0,-883.8947461579054,0.0,0.0,-881.0950170432675,0.0,0.0,-1087.4251590689955,0.0,0.0,-477.40461849401026,0.0,0.0,4252.887306879384,0.0,0.0,-3056.2147104287387,0.0,0.0,53.13658639303503,0.0,0.0,500.00000000146747,0.0,0.0,6866.999999996172,0.0,0.0
