snapshot,BECCS,Biogas,Biomass,CCGT,CCGT CCS,DSR,Hard coal,Hydro,Lignite,Nuclear,Oil,Other RES,PV,SCGT,Wind,Wind offshore
03/07/2030 13:00:00,0.0,71.3232,209.196,2820.6173089,860.0,0.0,2278.2362176,26376.5041563622,14666.262794,97987.1,761.195908827,6253.8875699036,338833.397559,551.8091457,44144.968813,30296.619660000004
03/07/2030 14:00:00,0.0,69.2658,203.1615,10927.130630785996,860.0,0.0,10019.01922074466,27110.4496111172,14691.205491,99799.1,804.118325949,6292.1131515356,302505.15906,552.9779433,46334.877233,31821.46611
03/07/2030 15:00:00,0.0,84.3534,247.4145,29250.462476739038,860.0,0.0,17906.728785,27127.3193544622,14745.01413,97987.1,891.10885419,6354.1706356172,249002.54382,597.5200944000001,55319.440894353604,32598.56126
03/07/2030 16:00:00,0.0,92.1258,270.2115,55077.22305659578,860.0,0.0,20107.49707,27724.1837940622,14754.536835,98346.100106492,911.8838925360001,6373.4840920844,179573.376084,627.9088671,57437.9246183136,32630.29639
03/07/2030 17:00:00,0.0,91.8972,269.541,68193.44934138621,860.0,0.0,20173.215581,28175.2718751272,14798.714119,99799.1,977.853371823,6473.91169167,104859.341395,664.3935945,56473.875497,33051.42401
03/07/2030 18:00:00,0.0,92.1258,270.2115,89467.1286474496,860.0,0.0,20209.784636,27656.5739448272,14822.033097,99799.1,997.300737333,6484.391274462,39975.949126,692.5923576,52678.379910999996,32958.04987
03/07/2030 19:00:00,0.0,91.8972,269.541,87616.3675974019,860.0,0.0,20116.191275,27571.3054626272,14760.787019,99799.1,880.416053685,6386.822240718,5278.747555,655.2676809,48815.094855999996,32782.8464
03/07/2030 20:00:00,0.0,88.9254,260.8245,84400.88577131821,860.0,0.0,19902.337978,27362.8763736272,14620.419309,99799.1,644.638987863,6198.822975222,256.720556,535.3562844,48049.386687,31412.93567
03/07/2030 21:00:00,0.0,90.7542,266.1885,83477.25146788402,860.0,0.0,19381.21015,26320.7309286272,14463.139718,99799.1,419.46797691,6021.533176998,0.136367,381.2476896,47035.603395,30898.438550000003
03/07/2030 22:00:00,0.0,82.5246,242.0505,85279.62451955186,860.0,0.0,19577.727622,25588.8617928272,14402.618285,99799.1,344.984167449,5955.907792614,0.0,266.0294223,48144.255493,30755.80603
03/07/2030 23:00:00,0.0,77.9526,228.6405,64732.63691903087,860.0,0.0,19594.440921,25074.8985111272,14413.085488,99799.1,361.440369063,5965.62735231,0.0,245.5119342,45593.585539,30089.91476
04/07/2030 00:00:00,0.0,73.8378,216.5715,80084.0504717618,860.0,0.0,19586.061394,25018.622038467398,14410.304469,99799.1,356.187389013,5969.218152054,0.0246323,252.2000241,43662.512803,29387.22828
04/07/2030 01:00:00,0.0,77.4954,227.2995,84201.3162496194,860.0,0.0,19622.603902,24992.566535367398,14434.891398,99799.1,434.019675375,6029.482730022,5.683682,289.6292403,43185.361996,28872.45012
04/07/2030 02:00:00,0.0,70.866,207.855,57845.3533938206,860.0,0.0,19829.990299,25051.7795144674,14572.761618,99799.1,708.444645993,6250.957081134,60.772031999999996,421.802163,41869.876541,28046.37103
04/07/2030 03:00:00,0.0,68.8086,201.8205,73763.8312448396,860.0,0.0,20326.243697,25137.0479966674,14898.4714,99799.1,1216.398358944,6640.5081150060005,333.440958,691.9915779,41118.610507,26583.44642
04/07/2030 04:00:00,0.0,74.295,217.9125,73109.7983769056,860.0,0.0,20419.904466,25456.7936030674,15141.546331,99799.1,1556.3623621860002,6887.73588987,5952.41825,988.1709318,40357.433197,25654.283320000002
04/07/2030 05:00:00,0.0,93.0402,272.8935,78537.9841777654,860.0,0.0,20648.505835,26207.6088011674,15104.169021,99799.1,1475.771671719,6817.980463206,35384.595089,1048.4346609,37512.552082,24712.95424
04/07/2030 06:00:00,0.0,114.3,335.25,84103.31194883441,860.0,0.0,20138.417627,26496.5642558674,14960.87839,99799.1,1244.028912255,6656.434810182001,98628.605895,944.6273325,32432.188835,23703.12034
04/07/2030 07:00:00,0.0,116.1288,340.614,50021.82045763622,860.0,0.0,18416.035180754,26759.4716753674,14916.333147,99799.1,1163.01662415,6593.49532899,183581.478346,852.7332645,28610.028177,23222.48045
04/07/2030 08:00:00,0.0,121.3866,356.0355,15594.8705680768,860.0,0.0,15595.050186731201,26773.6830890674,14859.366269,99799.1,1089.4445331480001,6530.429707014,263312.23536,808.6702869000001,29460.582344000002,22932.0616
04/07/2030 09:00:00,0.0,108.8136,319.158,3528.8086782,860.0,0.0,2238.0205967,26778.417737667398,14633.864034744,99799.1,1023.01862553,6483.874564926,325639.77185799996,733.6247427000001,31833.143286,23735.081729999998
04/07/2030 10:00:00,0.0,98.5266,288.9855,3473.4768312891997,860.0,0.0,2225.7063278,25947.5475485184,14583.785337172,97987.1,990.9654308639999,6304.796144841201,364965.34164899995,705.8738421,29693.523511,19781.679
04/07/2030 11:00:00,0.0,83.8962,246.0735,3413.9445142492,860.0,0.0,2121.896825,25869.3885071184,14107.647878016,97987.1,872.938860174,6223.964701986801,379327.966633,647.9806275,36561.574592,19520.58299
04/07/2030 12:00:00,0.0,73.6092,215.901,2994.6753627,860.0,0.0,2098.5204275,25975.9703759184,14715.792856,97987.1,857.283422373,6198.1523415500005,376784.272044,603.5091516,45161.357880999996,20206.16476
04/07/2030 13:00:00,0.0,90.297,264.8475,2845.8145281,860.0,0.0,2035.5891911,26139.3978995184,14303.034067831999,97987.1,802.392773598,6160.8011342972,358025.062137,566.1152406,48780.19684202,22328.929279999997
04/07/2030 14:00:00,0.0,77.9526,228.6405,10973.048762762004,860.0,0.0,3870.733384941001,26317.0368368184,14710.303391,97987.1,861.669570699,6209.8753674716,317076.033758,578.6342307,57949.331327,25955.201520000002
