snapshot,Austria,Belgium,Bulgaria,Croatia,Czechia,Denmark,Estonia,Finland,France,Germany,Greece,Hungary,Ireland,Italy,Latvia,Lithuania,Netherlands,Poland,Portugal,Romania,Slovakia,Slovenia,Spain,Sweden,Norway,Switzerland,UK
10/10/2030 02:00:00,-4.547473508864641e-13,9.094947017729282e-13,0.0,0.0,4.547473508864641e-13,-9.094947017729282e-13,0.0,-4.547473508864641e-13,-6.366462912410498e-12,-4.547473508864641e-12,0.0,4.547473508864641e-13,4.547473508864641e-13,0.0,-1.1368683772161603e-13,0.0,9.094947017729282e-13,-3.637978807091713e-12,0.0,-4.547473508864641e-13,0.0,0.0,-9.094947017729282e-13,1.9326762412674725e-12,0.0,0.0,4.1757630242500454e-08
10/10/2030 03:00:00,0.0,9.094947017729282e-13,-7.105427357601002e-13,1.1368683772161603e-13,0.0,0.0,0.0,6.252776074688882e-13,9.094947017729282e-13,5.4569682106375694e-12,0.0,9.094947017729282e-13,-1.1368683772161603e-13,-1.8189894035458565e-12,0.0,0.0,-9.094947017729282e-13,0.0,6.821210263296962e-13,0.0,0.0,-4.547473508864641e-13,2.2737367544323206e-13,1.9326762412674725e-12,0.0,4.547473508864641e-13,-1.159150997409597e-09
10/10/2030 04:00:00,0.0,0.0,-2.2737367544323206e-13,0.0,-1.3642420526593924e-12,-4.547473508864641e-13,0.0,9.094947017729282e-13,9.094947017729282e-13,2.9103830456733704e-11,2.2737367544323206e-13,4.547473508864641e-13,4.547473508864641e-13,1.5916157281026244e-12,-1.1368683772161603e-13,0.0,0.0,2.2737367544323206e-12,4.547473508864641e-13,0.0,-4.547473508864641e-13,-2.2737367544323206e-13,-2.2737367544323206e-12,2.6716406864579767e-12,0.0,-6.821210263296962e-13,-5.9890226111747324e-09
10/10/2030 05:00:00,0.0,0.0,0.0,2.2737367544323206e-13,3.183231456205249e-12,9.094947017729282e-13,0.0,4.547473508864641e-13,7.275957614183426e-12,-7.275957614183426e-12,-2.2737367544323206e-13,0.0,1.1368683772161603e-13,7.275957614183426e-12,0.0,2.2737367544323206e-13,9.094947017729282e-13,1.432454155292362e-11,9.094947017729282e-13,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,0.0,1.3642420526593924e-12,1.8189894035458565e-12,9.094947017729282e-13,8.881215762812644e-09
10/10/2030 06:00:00,1.8189894035458565e-12,4.547473508864641e-13,0.0,2.2737367544323206e-13,0.0,-9.094947017729282e-13,-2.2737367544323206e-13,-3.979039320256561e-13,6.366462912410498e-12,2.3646862246096134e-11,-4.547473508864641e-13,2.2737367544323206e-13,0.0,0.0,-1.1368683772161603e-13,0.0,-1.3642420526593924e-12,1.2278178473934531e-11,0.0,-4.547473508864641e-13,0.0,0.0,4.547473508864641e-12,2.2737367544323206e-12,1.8189894035458565e-12,-1.2505552149377763e-12,-4.309958967496641e-08
10/10/2030 07:00:00,-6.821210263296962e-13,9.094947017729282e-13,0.0,4.547473508864641e-13,-4.547473508864641e-13,0.0,1.1368683772161603e-13,2.2737367544323206e-13,-8.412825991399586e-12,-1.0686562745831907e-11,0.0,2.2737367544323206e-13,0.0,0.0,-2.2737367544323206e-13,0.0,4.547473508864641e-13,1.0913936421275139e-11,0.0,-2.2737367544323206e-13,2.2737367544323206e-13,0.0,-9.094947017729282e-13,1.8189894035458565e-12,-1.8189894035458565e-12,9.094947017729282e-13,2.6079760573338717e-09
10/10/2030 08:00:00,2.2737367544323206e-13,9.094947017729282e-13,0.0,4.547473508864641e-13,-4.547473508864641e-12,9.094947017729282e-13,0.0,2.2737367544323206e-13,8.185452315956354e-12,9.094947017729282e-12,2.5579538487363607e-13,9.094947017729282e-13,0.0,2.2737367544323206e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,-4.547473508864641e-13,0.0,-2.2737367544323206e-13,-1.8189894035458565e-12,9.094947017729282e-13,0.0,0.0,2.5115696189459413e-09
10/10/2030 09:00:00,-4.547473508864641e-13,-1.1368683772161603e-12,0.0,0.0,2.9558577807620168e-12,0.0,0.0,0.0,1.1652900866465643e-11,-2.2737367544323206e-11,0.0,4.547473508864641e-13,-4.547473508864641e-13,7.275957614183426e-12,0.0,0.0,0.0,0.0,-4.547473508864641e-13,-3.410605131648481e-13,2.2737367544323206e-13,2.2737367544323206e-13,1.8189894035458565e-12,0.0,0.0,-4.547473508864641e-13,4.3034560803789645e-08
10/10/2030 10:00:00,0.0,-2.2737367544323206e-13,-5.755396159656812e-13,0.0,-1.3642420526593924e-12,0.0,2.2737367544323206e-13,9.094947017729282e-13,5.9117155615240335e-12,3.637978807091713e-12,2.2737367544323206e-13,9.094947017729282e-13,0.0,9.094947017729282e-13,0.0,0.0,-9.094947017729282e-13,3.637978807091713e-12,0.0,0.0,0.0,4.547473508864641e-13,3.637978807091713e-12,1.9326762412674725e-12,0.0,-1.1368683772161603e-13,3.094737621722743e-08
10/10/2030 11:00:00,0.0,-1.1368683772161603e-12,-1.1368683772161603e-13,2.2737367544323206e-13,-3.183231456205249e-12,0.0,-1.1368683772161603e-13,5.684341886080801e-13,0.0,6.002665031701326e-11,4.547473508864641e-13,1.1368683772161603e-13,-4.547473508864641e-13,1.8189894035458565e-12,0.0,0.0,-9.094947017729282e-13,-1.8189894035458565e-11,9.094947017729282e-13,0.0,0.0,-2.2737367544323206e-13,9.094947017729282e-13,-9.094947017729282e-13,1.8189894035458565e-12,-9.094947017729282e-13,-3.890136213158257e-08
10/10/2030 12:00:00,0.0,-3.410605131648481e-13,-3.410605131648481e-13,3.410605131648481e-13,-1.8189894035458565e-12,0.0,0.0,0.0,-3.637978807091713e-12,2.3646862246096134e-11,0.0,-1.1368683772161603e-13,0.0,0.0,-1.7053025658242404e-13,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,-6.821210263296962e-13,0.0,1.8189894035458565e-12,-9.094947017729282e-13,-3.14926182909403e-08
10/10/2030 13:00:00,0.0,-2.2737367544323206e-13,0.0,2.2737367544323206e-13,1.8189894035458565e-12,9.094947017729282e-13,-5.684341886080802e-14,3.979039320256561e-13,-8.640199666842818e-12,3.456079866737127e-11,-6.821210263296962e-13,-4.547473508864641e-13,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-3.183231456205249e-11,9.094947017729282e-13,0.0,2.2737367544323206e-13,-2.2737367544323206e-13,0.0,1.8189894035458565e-12,-1.8189894035458565e-12,9.094947017729282e-13,2.1693267626687884e-08
