snapshot,BECCS,Biogas,Biomass,CCGT,Hard coal,Hydro,Lignite,Nuclear,Oil,Other RES,PV,SCGT,Wind,Wind offshore
01/01/2030 00:00:00,0.0,42.12,152.05137138359996,63086.688785177204,6727.8727044,7.325041906369734e-09,4724.082340726561,0.0,5487.24607886269,-4.476419235288631e-13,0.0,10178.3115,1.0000244188290708e-08,1.5987211554602254e-14
01/01/2030 01:00:00,0.0,42.12,212.65584317459982,64235.46102345131,6732.48939396,7.325041906369734e-09,4937.65001718,0.0,5493.81015638822,-4.476419235288631e-13,0.0,10178.3115,-4.998579383741486e-09,-1.3145040611561853e-13
01/01/2030 02:00:00,0.0,42.12,235.59994694519972,71425.9574018441,6745.54960836,7.325041906369734e-09,4946.42131665,0.0,5512.916081019281,-4.476419235288631e-13,0.0,10178.3115,-9.989706839519386e-10,-2.255973186038318e-13
01/01/2030 03:00:00,0.0,138.8661764255982,274.1506390433994,72961.95196759756,6770.10199461,7.325041906369734e-09,4962.25446825,0.0,5556.73059557598,-4.476419235288631e-13,0.0,10178.3115,4.000076714305578e-09,-2.3991919562149633e-13
01/01/2030 04:00:00,0.0,251.64000000000001,237.5742295445997,75877.96282204601,6855.9183813176,7.325041906369734e-09,5013.41747517,0.0,5644.6287280411,-4.476419235288631e-13,0.0,10178.3115,-8.999165884704396e-09,2.2382096176443156e-13
01/01/2030 05:00:00,0.0,46.08,1102.6494706566004,76710.97168765031,6942.31136214576,7.325041906369734e-09,5062.4290791,0.0,5705.2820000129195,-4.476419235288631e-13,0.0,10178.3115,3.0009763563043634e-09,-3.3928415632544784e-13
01/01/2030 06:00:00,0.0,251.64000000000001,56.12189880240031,75706.30666810091,6912.604468818,7.325041906369734e-09,5049.6649271999995,0.0,5693.1612280267,-4.476419235288631e-13,0.0,10178.3115,-4.999606062483508e-09,-3.5704772471945034e-13
01/01/2030 07:00:00,0.0,46.08,23.569583904599977,74622.81362403891,7002.65685742,7.325041906369734e-09,5048.43096177,0.0,5681.9626171622,-4.476419235288631e-13,1.762479051592436e-15,10178.3115,-9.996616867624653e-10,5.706546346573305e-14
01/01/2030 08:00:00,0.0,251.64000000000001,17.268881040600007,73416.47337242296,6986.35429963,7.325041906369734e-09,5037.17951754,0.0,5661.49348996346,-4.476419235288631e-13,5.684341886080802e-14,10178.3115,6.000814067874671e-09,7.105427357601002e-15
01/01/2030 09:00:00,0.0,46.08,57.328031812200045,72250.69896256576,6971.488619440001,7.325041906369734e-09,5027.15323377,0.0,5642.33555765288,-4.476419235288631e-13,3.0008067142262007e-09,10178.3115,-1.4998576637614836e-08,-3.352873534367973e-14
01/01/2030 10:00:00,0.0,46.08,60.00000000000001,71692.53651546361,6958.05403501,7.325041906369734e-09,5018.1314313600005,0.0,5627.02534449084,-4.476419235288631e-13,1.80002324157158e-08,10178.3115,-6.999936741358681e-09,0.0
01/01/2030 11:00:00,0.0,46.08,982.9354592807999,71811.80350912371,6949.13162626,7.325041906369734e-09,5011.94016651,0.0,5617.561037842381,-4.476419235288631e-13,-1.800162863219157e-08,10178.3115,-1.9985289048674026e-09,5.329070518200751e-15
01/01/2030 12:00:00,0.0,251.64000000000001,35.714708091600045,71229.46010067691,6943.73557318,7.325041906369734e-09,5008.44027642,0.0,5613.2577742639005,-4.476419235288631e-13,-3.0009346119186375e-09,10178.3115,-5.997812024816085e-09,2.708944180085382e-14
01/01/2030 13:00:00,0.0,42.12,0.0,67752.54411646655,6946.30151224,7.325041906369734e-09,5010.01642431,0.0,5615.422389444901,-4.476419235288631e-13,6.838973831690964e-13,10178.3115,2.000666299295517e-09,1.0658141036401503e-14
01/01/2030 14:00:00,0.0,164.84011551142964,0.0,61887.74215936181,6952.24452682,7.325041906369734e-09,5014.3928592,0.0,5621.98216261872,-4.476419235288631e-13,9.989937765908508e-10,10178.3115,-2.0001698075589047e-09,1.1102230246251565e-16
01/01/2030 15:00:00,0.0,42.12,0.0,50712.24865308855,6859.29829689,7.325041906369734e-09,4696.8222309844805,0.0,5633.9914602235,-4.476419235288631e-13,9.99378357846581e-10,10178.3115,6.0011267136173e-09,-2.6645352591003757e-15
01/01/2030 16:00:00,0.0,42.12,0.0,38890.90040797005,6866.07373602,7.325041906369734e-09,5026.99671522,0.0,5642.34495229254,-4.476419235288631e-13,0.0,10178.3115,2.9992932581990317e-09,-3.375077994860476e-14
01/01/2030 17:00:00,0.0,42.12,0.0,36209.747683160705,6863.05992426,7.325041906369734e-09,5024.62643202,0.0,5642.770940736201,-4.476419235288631e-13,0.0,10178.3115,-4.000757065913962e-09,-3.835820550079916e-13
01/01/2030 18:00:00,0.0,42.12,926.6999999999999,41031.2454646138,6859.52798718,7.325041906369734e-09,4689.6678045776,0.0,5640.8212065258,-4.476419235288631e-13,0.0,10178.3115,3.999977238322572e-09,-4.996003610813204e-13
01/01/2030 19:00:00,0.0,42.12,4.547473508864641e-15,46417.789658658,6847.11242784,7.325041906369734e-09,4737.626963126,0.0,5626.40158200956,-4.476419235288631e-13,0.0,10178.3115,-4.000547462745807e-09,-1.2301271112846734e-13
01/01/2030 20:00:00,0.0,42.12,4.547473508864641e-15,46919.162556079005,6817.2239727900005,7.325041906369734e-09,4994.35967427,0.0,5590.4740694715,-4.476419235288631e-13,0.0,10178.3115,7.0009384955938e-09,-1.7763568394002505e-15
01/01/2030 21:00:00,0.0,42.12,4.547473508864641e-15,52209.819940361056,6769.41534603,7.325041906369734e-09,4962.90057174,0.0,5531.6480807451,-4.476419235288631e-13,0.0,10178.3115,-4.001591946689587e-09,-2.8199664825478976e-14
01/01/2030 22:00:00,0.0,42.12,4.547473508864641e-15,53377.56604585888,6835.81947301,7.325041906369734e-09,4936.95993957,0.0,5492.93449257524,-4.476419235288631e-13,0.0,10178.3115,1.000696414621416e-09,4.667377595524158e-13
01/01/2030 23:00:00,0.0,42.12,4.547473508864641e-15,59422.95211145979,6822.56532169,7.325041906369734e-09,4926.55903323,0.0,5482.7829577354805,-4.476419235288631e-13,0.0,10178.3115,3.0009026236177405e-09,4.951594689828198e-14
02/01/2030 00:00:00,0.0,42.12,-4.547473508864641e-15,60464.143421965804,6825.30336448,-3.0654234706162242e-09,4928.40592002,0.0,5488.46930869914,-4.476419235288631e-13,0.0,10178.3115,4.999254343829307e-09,4.685141163918161e-13
02/01/2030 01:00:00,0.0,42.12,926.6999999999999,69256.0708011425,6830.6832926199995,-3.0654234706162242e-09,4932.04501446,0.0,5494.89702804527,-4.476419235288631e-13,0.0,10178.3115,7.000483748242914e-09,-4.831690603168681e-13
02/01/2030 02:00:00,0.0,42.12,-4.547473508864641e-15,70548.42880156446,6842.65733161,-3.0654234706162242e-09,4940.13918924,0.0,5512.30036718648,-4.476419235288631e-13,0.0,10178.3115,1.999321458390213e-09,-4.760636329592671e-13
02/01/2030 03:00:00,0.0,42.12,-4.547473508864641e-15,66533.9166181459,6867.969043630001,-3.0654234706162242e-09,4956.99421239,0.0,5555.954828153281,-4.476419235288631e-13,0.0,10178.3115,-5.9992970591338235e-09,2.2726265314076954e-13
02/01/2030 04:00:00,0.0,43.90316268048002,0.0,64788.68137145746,6940.2652403612,-3.0654234706162242e-09,5007.60383043,0.0,5645.812412679001,-4.476419235288631e-13,0.0,10178.3115,5.470901509596615e-13,8.526512829121202e-13
02/01/2030 05:00:00,0.0,42.12,0.0,55855.49600951265,6729.78911845968,-3.0654234706162242e-09,5054.61040596,0.0,5690.11199218076,-4.476419235288631e-13,0.0,10097.0065,-1.2999688464576664e-08,5.4289905904170155e-14
02/01/2030 06:00:00,0.0,42.12,-4.547473508864641e-15,45674.5664315908,5898.60582996808,-3.0654234706162242e-09,5043.126079680001,0.0,5677.91844981332,-4.476419235288631e-13,0.0,10097.0065,-1.9993731392720093e-09,-9.725553695716371e-13
02/01/2030 07:00:00,0.0,42.12,0.0,46503.796554648405,5943.02197186504,-3.0654234706162242e-09,4712.171578891121,0.0,5667.105680835521,-4.476419235288631e-13,-8.43769498715119e-14,10097.0065,1.999588050694001e-09,-2.842170943040401e-14
02/01/2030 08:00:00,0.0,42.12,926.6999999999999,36843.909109613654,6059.690948796801,-3.0654234706162242e-09,4793.49719200432,0.0,5647.77643452968,-4.476419235288631e-13,4.999463953936356e-09,10097.0065,-7.999076290232665e-09,-2.5757174171303632e-14
02/01/2030 09:00:00,0.0,42.12,0.0,42432.8913395794,5935.5528492984,-3.0654234706162242e-09,5023.50798579,0.0,5629.98647453004,-4.476419235288631e-13,2.999769321831991e-09,10097.0065,3.000145909481944e-09,-5.684341886080802e-14
02/01/2030 10:00:00,0.0,42.12,0.0,50565.50336316435,6204.392526526561,-3.0654234706162242e-09,5014.5822038100005,0.0,5614.9571120436,-4.476419235288631e-13,9.999681083172618e-10,10097.0065,7.958078640513122e-13,3.907985046680551e-14
02/01/2030 11:00:00,0.0,42.12,-4.547473508864641e-15,48775.647799142,6519.37875486044,-3.0654234706162242e-09,5008.83403146,0.0,5606.027482528721,-4.476419235288631e-13,5.998771257509361e-09,10097.0065,-2.0007178136438597e-09,1.4210854715202004e-14
02/01/2030 12:00:00,0.0,42.12,-4.547473508864641e-15,43721.51859918493,6563.609801964041,-3.0654234706162242e-09,5004.6185526300005,0.0,5600.60266634256,-4.476419235288631e-13,-3.0043167953408556e-09,10097.0065,-1.0999201549566351e-08,8.811840146449867e-13
02/01/2030 13:00:00,0.0,42.12,0.0,44713.66160781245,6434.7419441504,-3.0654234706162242e-09,5007.4362727200005,0.0,5603.7134637852805,-4.476419235288631e-13,-6.001190655524624e-09,10097.0065,-3.9998653278416896e-09,0.0
02/01/2030 14:00:00,0.0,42.12,-4.547473508864641e-15,38037.34294669595,5595.9403470815205,-3.0654234706162242e-09,4440.35177372592,0.0,5609.451253873141,-4.476419235288631e-13,-4.00007227341348e-09,10097.0065,-2.99961125382886e-09,3.4094949086238557e-13
02/01/2030 15:00:00,0.0,42.12,0.0,36261.3269753493,5326.963273118398,-3.0654234706162242e-09,3980.6648372736004,0.0,5620.648970488341,-4.476419235288631e-13,-6.000458796506791e-09,10097.0065,1.600154589387337e-08,-3.410605131648481e-13
02/01/2030 16:00:00,0.0,42.12,926.6999999999999,24204.7855945016,5409.4908885584,-3.0654234706162242e-09,5021.1590701800005,0.0,5627.5714010639595,-4.476419235288631e-13,-3.999943487542623e-09,10097.0065,4.000467457299095e-09,-1.509903313490213e-14
02/01/2030 17:00:00,0.0,42.12,0.0,34204.528989008955,5937.272589303999,-3.0654234706162242e-09,3899.42873936,0.0,5630.09204560958,-4.476419235288631e-13,0.0,10097.0065,4.000991538077869e-09,2.424727085781342e-13
02/01/2030 18:00:00,0.0,42.12,0.0,40704.97630989735,6236.000672763578,-3.0654234706162242e-09,3944.1807244196,0.0,5627.34294373886,-4.476419235288631e-13,0.0,10097.0065,-4.001034170642015e-09,1.1257661469699087e-13
02/01/2030 19:00:00,0.0,42.12,-4.547473508864641e-15,32144.8739920253,6456.2467651179995,-3.0654234706162242e-09,5008.78814829,0.0,5612.95871853676,-4.476419235288631e-13,0.0,10097.0065,7.00028834899058e-09,1.127986593019159e-13
02/01/2030 20:00:00,0.0,42.12,4.547473508864641e-15,36436.575095298955,6810.89267928,-3.0654234706162242e-09,4179.1297069812,0.0,5578.92666055568,-4.476419235288631e-13,0.0,10097.0065,3.000422910126588e-09,-2.2715163083830703e-13
