snapshot,EN_NorthEast,EN_NorthWest,EN_Yorkshire,EN_EastMidlands,EN_WestMidlands,EN_East,EN_London,EN_SouthEast,EN_SouthWest,EN_Wales,Scotland,NorthernIreland
2030-01-01 00:00:00,1401.189157486753,3799.572278144836,2872.2193342616165,2583.47483503478,2983.0855214852418,3271.48124354733,4751.008034180069,4720.057974575202,2937.0293145608543,1874.7661362409624,3066.248426950482,982.6106879230111
2030-01-01 01:00:00,1366.4139290371404,3705.273094285679,2800.9355372291766,2519.3572053042567,2909.050206595674,3190.2884174359447,4633.0957673945495,4602.913837765238,2864.1370395733297,1828.2374999543993,2990.149144451234,958.2238940579746
2030-01-01 02:00:00,1319.1186242196325,3577.023508488616,2703.9875354616656,2432.1553959279336,2808.3600618843075,3079.86385284978,4472.7317137859645,4443.5944628820835,2765.001461805041,1764.9572244817455,2886.651944787671,925.0571572516351
2030-01-01 03:00:00,1276.6769226040562,3461.935326401135,2616.988663604942,2353.902529429477,2718.003078374877,2980.7714283632567,4328.8247585526315,4300.624977930844,2676.0395103520505,1708.1709836461084,2793.775975743432,895.2941024932709
2030-01-01 04:00:00,1247.6877730995454,3383.3261191889546,2557.565426388346,2300.453116240827,2656.286134802328,2913.087876600336,4230.5313329547525,4202.971876946001,2615.2754219033136,1669.3840179326678,2730.3384779638504,874.9649071203756
2030-01-01 05:00:00,1255.6991742186367,3405.050450581725,2573.9875497439484,2315.2243218799467,2673.3421436627154,2931.792809018349,4257.695567618196,4229.959152388179,2632.0681010442813,1680.1031299395402,2747.8699767967023,880.5830553359795
2030-01-01 06:00:00,1311.9294280675101,3557.5287313160993,2689.250804110588,2418.900149665216,2793.054500291909,3063.0785956686314,4448.355327132149,4419.376874237967,2749.932204571575,1755.3382080764457,2870.9196924542143,920.0155959899697
2030-01-01 07:00:00,1398.6335055696134,3792.642175863452,2866.9806462452057,2578.7627928527804,2977.644622809114,3265.514335177191,4742.342592597097,4711.44898331426,2931.6724185569524,1871.3467194943566,3060.6558460852284,980.8184881511428
2030-01-01 08:00:00,1532.8823845688567,4156.681760591946,3142.1699194452594,2826.2872606757146,3263.4560602431447,3578.9571614127562,5197.539879342517,5163.680923957257,3213.0711797170334,2050.969328498503,3354.4351776278986,1074.9630814357126
2030-01-01 09:00:00,1670.9511687279198,4531.079693922298,3425.1894027182766,3080.8547667636,3557.3999498267076,3901.3186607737234,5665.689307493788,5628.7806303229545,3502.47683514495,2235.70290257044,3656.5736790405426,1171.7864562515526
2030-01-01 10:00:00,1760.6138570011137,4774.215934969032,3608.9839357005767,3246.172416816537,3748.288857135239,4110.66213261297,5969.708325965356,5930.819141357992,3690.41858624517,2355.669982504473,3852.7842159297643,1234.6641307856437
2030-01-01 11:00:00,1808.7305222610464,4904.692784908648,3707.6155983289527,3334.8886284576497,3850.7276511496825,4223.004400649255,6132.857364056635,6092.9053581664875,3791.275815715039,2420.0492236199007,3958.078814003876,1268.4068623069375
2030-01-01 12:00:00,1831.998379917633,4967.7876971490205,3755.311079178923,3377.7892778095074,3900.2641529991847,4277.329942275332,6211.751621890376,6171.285665704865,3840.0475177077956,2451.1812027423252,4008.9963018796643,1284.7238923783395
2030-01-01 13:00:00,1826.5517998393036,4953.018331738403,3744.146439113736,3367.747020135601,3888.668563576827,4264.613326197818,6193.283918530923,6152.938268713161,3828.630953949302,2443.893775606154,3997.077448876695,1280.9043739578613
2030-01-01 14:00:00,1815.1824484860745,4922.188324246979,3720.8410412662893,3346.7845162832155,3864.4635893738223,4238.068288003186,6154.733891695507,6114.639372926091,3804.799683179358,2428.681785994209,3972.1976847734572,1272.9313989353648
2030-01-01 15:00:00,1840.2403362372936,4990.1372197545425,3772.205804753255,3392.985574918665,3917.811006280574,4296.573172474364,6239.69759940729,6199.049591399588,3857.3234630652305,2462.2087935011573,4027.0323289678854,1290.50372183664
2030-01-01 16:00:00,1912.0950180322102,5184.983900906844,3919.4967006368315,3525.4693021904086,4070.7872548962937,4464.338703985304,6483.33506168499,6441.099897030695,4007.937893452806,2558.3490779443396,4184.273272380463,1340.8931913324172
2030-01-01 17:00:00,1967.5884845394432,5335.464252422863,4033.2496558146763,3627.786661316588,4188.93101556575,4593.904247543652,6671.496598485106,6628.035670637524,4124.257618757193,2632.598347740995,4305.71066252487,1379.8090457754458
2030-01-01 18:00:00,1965.1715759402814,5328.910377192586,4028.295369970709,3623.330430327966,4183.785496839467,4588.261275567113,6663.301593470156,6619.894051323428,4119.191542297476,2629.3645670826963,4300.421696255992,1378.1141424081306
2030-01-01 19:00:00,1906.4228292542136,5169.602757595732,3907.869597908628,3515.0110732716203,4058.7113519902773,4451.095339163413,6464.102387558404,6421.992512612377,3996.0484318268104,2550.7597903863143,4171.860715642517,1336.9154604975784
2030-01-01 20:00:00,1799.9877628866698,4880.9852462256085,3689.6943045652174,3318.7689641626603,3832.1146046754225,4202.591900911231,6103.213315066799,6063.454422948836,3772.9501382463727,2408.351567293625,3938.9468702290815,1262.2758351309851
2030-01-01 21:00:00,1677.3415653075842,4548.408384742313,3438.28871947479,3092.637207886016,3571.004893464395,3916.2388893791885,5687.3572067416235,5650.30737578439,3515.871730463587,2244.2531393751506,3670.5579033369477,1176.2678440396994
2030-01-01 22:00:00,1542.3396117076338,4182.326705011205,3161.5557607439605,2843.7242413943363,3283.5901850330374,3601.0377927359177,5229.606472120032,5195.538621495981,3232.894451394977,2063.622929968214,3375.1306045676847,1081.5951427923292
2030-01-01 23:00:00,1429.755924072796,3877.0361193518656,2930.776752342799,2636.1454699729843,3043.9032257496137,3338.178620254599,4847.869287234778,4816.288232789683,2996.908047162466,1912.9879611325243,3128.761616293617,1002.6436791982189
2030-01-02 00:00:00,1338.426144349334,3629.379264920616,2743.5649417789123,2467.7540815982393,2849.4651357046073,3124.9428413833657,4538.197666591963,4508.633943005473,2805.4719095739338,1790.7903425304748,2928.9029520194126,938.5969249092454
2030-01-02 01:00:00,1305.380260873534,3539.769505888036,2675.826032346304,2406.8249715597703,2779.111539250748,3047.7876711553577,4426.149084820386,4397.31529270518,2736.2045105397647,1746.575539017638,2856.588027454477,915.4228672727864
2030-01-02 02:00:00,1259.7072877054516,3415.9191593572596,2582.203557546488,2322.6143735898268,2681.8752851355143,2941.1509089037663,4271.285866455448,4243.4609183170405,2640.4694983459685,1685.4659143966858,2756.6410064669785,883.393821555165
2030-01-02 03:00:00,1220.000880442204,3308.248211793858,2500.8116126929294,2249.4047691576625,2597.341653124228,2848.444819996142,4136.653465891859,4109.705569695315,2557.2409909849607,1632.3394486863401,2669.7507331871266,855.5489442611728
2030-01-02 04:00:00,1196.0378584393702,3243.268238450463,2451.691153305898,2205.2223945047303,2546.325169299943,2792.496216196212,4055.402116314687,4028.9835254980326,2507.0121566325533,1600.2773520501582,2617.312004177147,838.7444169001751
2030-01-02 05:00:00,1227.6507044100108,3328.992062776048,2516.49255925652,2263.5093085823914,2613.627876150109,2866.3055460040473,4162.591701951509,4135.4748332029685,2573.275769105124,1642.574776904817,2686.490985980553,860.9135295859544
2030-01-02 06:00:00,1341.9782145822762,3639.011331736862,2750.846132005942,2474.3032930377153,2857.0273761248764,3133.236176427206,4550.241660883889,4520.599477665563,2812.9173956782097,1795.5429492364915,2936.676013712034,941.0878820769432
2030-01-02 07:00:00,1488.500086197052,4036.331307098334,3051.193126767879,2744.456374137723,3168.9676102178514,3475.3338526731204,5047.052948286021,5014.174327905969,3120.041547943845,1991.5866037668573,3257.312564424777,1043.8391460971425
2030-01-02 08:00:00,1619.1200432298301,4390.530427939666,3318.943675667994,2985.289933364502,3447.053192424613,3780.3039112711726,5489.945659788357,5454.181850471363,3393.8337342608274,2166.3537798143334,3543.150658189703,1135.438888466449
2030-01-02 09:00:00,1725.0347618317778,4677.736924291158,3536.052337211622,3180.5726392760407,3672.5421365014877,4027.592447205438,5849.070390612242,5810.967092129028,3615.8413281072894,2308.0657868645308,3774.92581686038,1209.7136100131836
2030-01-02 10:00:00,1783.5674308808916,4836.458611150159,3656.0351838034026,3288.493598204267,3797.156259185312,4164.253887886583,6047.536942703708,6008.140749834162,3738.5315187487045,2386.381455531211,3903.013950741586,1250.7607633493406
2030-01-02 11:00:00,1811.9680674244523,4913.471961357732,3714.252061196364,3340.857927043967,3857.6202780662616,4230.5633859729915,6143.834899102619,6103.811380943592,3798.0620265569737,2424.381001384861,3965.1635946071465,1270.6772527557923
2030-01-02 12:00:00,1819.7641147847708,4934.612322936394,3730.2327429190864,3355.232069222063,3874.2178058740647,4248.765512771371,6170.268934397437,6130.073213842184,3814.4033031880526,2434.811973898145,3982.2238307838834,1276.144380030416
2030-01-02 13:00:00,1805.06528573918,4894.753847680283,3700.1024348517044,3328.1307640621844,3842.924483431193,4214.446846181765,6120.429657155313,6080.558610561923,3783.593122017331,2415.1452024349005,3950.058108405689,1265.8365451153522
2030-01-02 14:00:00,1789.784458636266,4853.3171817332695,3668.779121497481,3299.95638655722,3810.3921063117596,4178.769336841957,6068.617000779154,6029.083483567235,3751.56301608039,2394.6997279368816,3916.6187887988667,1255.1205729345804
2030-01-02 15:00:00,1811.9858024398807,4913.520052989482,3714.288415213189,3340.8906263878157,3857.6580353294157,4230.604793494608,6143.89503316827,6103.871123270711,3798.0992008813173,2424.4047305196277,3965.2024044729446,1270.689689774461
2030-01-02 16:00:00,1890.2834826289302,5125.838064087262,3874.7864533725697,3485.2537805909433,4024.351215111634,4413.4133677567615,6409.3787515143795,6367.6253692926675,3962.218785127759,2529.165632058392,4136.542681715858,1325.597435086546
2030-01-02 17:00:00,1949.6179674095877,5286.7340161477005,3996.4128972148387,3594.6531057723705,4150.672377053425,4551.946879109101,6610.5640178937365,6567.5000304401965,4086.58965984801,2608.554115892798,4266.385443951426,1367.2068770354508
2030-01-02 18:00:00,1946.518079746888,5278.328122364105,3990.058610763738,3588.9376163787874,4144.072818417518,4544.709295024582,6600.053237738287,6557.057721916443,4080.0919925712183,2604.4065214119755,4259.6019018302995,1365.0330215410268
2030-01-02 19:00:00,1890.3103867679813,5125.911019419781,3874.8416026634004,3485.303385718006,4024.40849313669,4413.476183248738,6409.469975301047,6367.715998809318,3962.275178830676,2529.2016293172546,4136.601556546285,1325.6163021284724
2030-01-02 20:00:00,1786.522422261078,4844.471593030815,3662.092455463977,3293.941931734159,3803.4473384127296,4171.153169702653,6057.556423452032,6018.094959481251,3744.725469266742,2390.3351813667678,3909.4804136190187,1252.8330075551833
2030-01-02 21:00:00,1656.5095577292227,4491.918710903545,3395.5863515479805,3054.22771331179,3526.654236125634,3867.600544089473,5616.72217874125,5580.132493991111,3472.2058081204923,2216.380284272647,3624.9708317227596,1161.6590004099735
2030-01-02 22:00:00,1504.437832748997,4079.5493263438484,3083.863022582064,2773.8419620321974,3202.898547186766,3512.5451304156777,5101.0930195429455,5067.8623594663895,3153.4486212008665,2012.9110247873366,3292.1894331422673,1055.0157956020807
2030-01-02 23:00:00,1374.0783512149255,3726.0565308967252,2816.6464078474332,2533.4886605154193,2925.3675087293204,3208.183227186133,4659.083501562661,4628.732276929907,2880.2024169672723,1838.4923603178202,3006.921342780452,963.5987166566266
2030-01-03 00:00:00,1311.0000891297902,3555.0086643816,2687.34580416769,2417.186659558624,2791.075968332215,3060.908785199142,4445.204220276951,4416.246295014861,2747.9842193986497,1754.0947691301633,2868.8860026838775,919.3638792906024
2030-01-03 01:00:00,1276.0787579340295,3460.3132970799297,2615.762519282355,2352.7996495192488,2716.729605512854,2979.3748399811034,4326.79656333154,4298.609995224345,2674.78569878677,1707.3706499714792,2792.46700081401,894.8746280812932
2030-01-03 02:00:00,1230.8367335762202,3337.6315444852867,2523.023422360772,2269.383623360385,2620.4108272070494,2873.7442523364202,4173.394561854409,4146.207318744156,2579.95399738587,1646.837627183076,2693.4630331641256,863.1477934567703
2030-01-03 03:00:00,1191.2776355227552,3230.3600519039724,2441.9334384224776,2196.4456236822325,2536.190811646858,2781.382099373655,4039.261642203477,4012.9481972068666,2497.03426451482,1593.9082585717056,2606.8951193818184,835.4062195627426
2030-01-03 04:00:00,1168.472818609122,3168.5207565524242,2395.187118909758,2154.398716382706,2487.6401082734446,2728.137660250746,3961.937415281101,3936.1276927397953,2449.2331411399637,1563.395819716169,2556.9909122198505,819.4139056658408
2030-01-03 05:00:00,1207.8602368873853,3275.3267090522386,2475.9251860729332,2227.0201775146193,2571.4946232522207,2820.0989771369073,4095.488220813516,4068.808492294158,2531.793016435904,1616.0954838460957,2643.183135940728,847.0350858349301
2030-01-03 06:00:00,1337.0001043332559,3625.512305143155,2740.641782058667,2465.124787419358,2846.4291435244713,3121.6133386247834,4533.362396823246,4503.830172212651,2802.482790432824,1788.8823263880552,2925.7823219940483,937.5968870815778
2030-01-03 07:00:00,1498.3552050425149,4063.055205269375,3071.394584035901,2762.626976870046,3189.9488333334716,3498.343477236366,5080.468671325567,5047.372366906178,3140.6988394972013,2004.7725772532951,3278.878705224433,1050.7502366209035
2030-01-03 08:00:00,1630.815984288941,4422.246041193997,3342.9185314987494,3006.8545945216442,3471.9534653443375,3807.61146756796,5529.603053397371,5493.580899180273,3418.3495689491288,2182.002740635884,3568.745104651542,1143.6408907647067
2030-01-03 09:00:00,1730.4158309347497,4692.3286451028625,3547.082689990168,3190.49410957777,3683.998255217093,4040.156108968408,5867.315966096534,5829.093808279741,3627.1205744636136,2315.2655614824835,3786.70131097132,1213.4871876095988
2030-01-03 10:00:00,1782.8914493064337,4834.625567526376,3654.6495269580105,3287.2472415812317,3795.7171166992457,4162.675613440192,6045.244893929247,6005.863632427041,3737.11459535212,2385.477004224445,3901.5346876255016,1250.286718345244
2030-01-03 11:00:00,1807.4679580674542,4901.269118743577,3705.027538559716,3332.560746597922,3848.039693606101,4220.056579467482,6128.576391287631,6088.652273450169,3788.6293578629484,2418.3599352163114,3955.3159211768498,1267.5214650255045
2030-01-03 12:00:00,1813.1300125509204,4916.62278112226,3716.6338675640204,3343.0002901773682,3860.094020933173,4233.276282848449,6147.774703090987,6107.725519395847,3800.4975770178894,2425.9356632687563,3967.706300848626,1271.492088992532
2030-01-03 13:00:00,1798.7467943921367,4877.620140618928,3687.150512612387,3316.480899871293,3829.472623663164,4199.694501133332,6099.005566772295,6059.27408569207,3770.34894708855,2406.6911735507374,3936.231235674014,1261.4055822464345
2030-01-03 14:00:00,1785.285435096539,4841.117283504732,3659.556824616965,3291.6612081118187,3800.8138335207723,4168.26506549083,6053.362174641656,6013.928033767308,3742.132623365406,2388.6801145725017,3906.7734914828043,1251.9655466544154
2030-01-03 15:00:00,1811.2653023573075,4911.566289555387,3712.811502366378,3339.5621877383846,3856.1241144072687,4228.922577718444,6141.452035616767,6101.444040430208,3796.588962344033,2423.4407142419177,3963.6257206733267,1270.1844253153386
2030-01-03 16:00:00,1894.0974761169402,5136.180382145205,3882.6045454399255,3492.2859190746112,4032.471081506783,4422.318238374957,6422.3108482316775,6380.4732209063295,3970.213287954146,2534.2686874145943,4144.888914963898,1328.2720709449266
2030-01-03 17:00:00,1952.6473975960282,5294.948852020125,4002.622756823584,3600.2386875686225,4157.121934045239,4559.019959842437,6620.8358980876865,6577.704995297028,4092.9396413736663,2612.607439525299,4273.014802660132,1369.3313228774757
2030-01-03 18:00:00,1947.277186665768,5280.386575064595,3991.61466160636,3590.337237273331,4145.688932021361,4546.481649623314,6602.6271393782845,6559.614856081284,4081.6831548077553,2605.4221929490395,4261.263069691517,1365.5653597822861
2030-01-03 19:00:00,1891.4704015526336,5129.0566047209895,3877.219452131266,3487.4421897391517,4026.878126369517,4416.184573183067,6413.403234084993,6371.6236346953565,3964.706683106629,2530.753708438182,4139.140038584685,1326.4297846761058
2030-01-03 20:00:00,1790.8335994129004,4856.16211254755,3670.929696533628,3301.8907640681796,3812.6256924368404,4181.218859345224,6072.174319383957,6032.617628306183,3753.762117607555,2396.1034596098493,3918.914643172858,1255.8563029641407
2030-01-03 21:00:00,1659.3434201604969,4499.603230210886,3401.3953277467003,3059.4527125476393,3532.6874358142322,3874.2170153497386,5626.330947911927,5589.678667608082,3478.1458605321272,2220.1719417319778,3631.172225856921,1163.6463006243632
2030-01-03 22:00:00,1499.3280973174433,4065.6933747825265,3073.3888615303226,2764.420769446907,3192.020088912204,3500.6149755650645,5083.767454355596,5050.649660279554,3142.738116718344,2006.074289789037,3281.007703576763,1051.4324959307437
2030-01-03 23:00:00,1361.3026252028617,3691.41288972291,2790.4581611963554,2509.9331209402585,2898.1684092434184,3178.3546006956653,4615.764884228604,4585.695855243351,2853.423247565526,1821.3986664611884,2978.9639827207266,954.6394945142382
